Broker,Date,Exchange,OrderType,Pct,Rebate,RoutingVenue
Aurora Capital,201706,NASDAQ,Limit,0.0,0.0,UBS Securities LLC
Aurora Capital,201706,Other,Limit,1.0,0.0,Citadel Securities
Aurora Capital,201706,Other,Limit,0.0,0.0,UBS Securities LLC
Aurora Capital,201706,NYSE,Other,0.8194,0.0,Citadel Securities
Aurora Capital,201706,NYSE,Other,0.1806,0.0,UBS Securities LLC
Aurora Capital,201706,NASDAQ,Other,0.9940000000000001,0.0,Citadel Securities
Aurora Capital,201706,NASDAQ,Other,0.006,0.0,UBS Securities LLC
Aurora Capital,201706,Other,Other,0.9716,0.0,Citadel Securities
Aurora Capital,201706,Other,Other,0.0284,0.0,UBS Securities LLC
Aurora Capital,201709,NYSE,Total,0.7088,0.0,Citadel Securities
Aurora Capital,201709,NYSE,Total,0.2421,0.0,UBS Securities LLC
Aurora Capital,201709,NASDAQ,Total,0.9519,0.0,Citadel Securities
Aurora Capital,201709,Other,Total,0.9276,0.0,Citadel Securities
Aurora Capital,201709,Other,Total,0.0724,0.0,UBS Securities LLC
Aurora Capital,201709,NYSE,Market,0.5753,0.0,Citadel Securities
Aurora Capital,201709,NYSE,Market,0.2466,0.0,UBS Securities LLC
Aurora Capital,201709,NASDAQ,Market,0.7818,0.0,Citadel Securities
Aurora Capital,201709,Other,Market,0.7073,0.0,Citadel Securities
Aurora Capital,201709,Other,Market,0.2927,0.0,UBS Securities LLC
Aurora Capital,201709,NYSE,Limit,0.1429,0.0,Citadel Securities
Aurora Capital,201709,NYSE,Limit,0.8571,0.0,UBS Securities LLC
Aurora Capital,201709,NASDAQ,Limit,1.0,0.0,Citadel Securities
Aurora Capital,201709,Other,Limit,1.0,0.0,Citadel Securities
Aurora Capital,201709,Other,Limit,0.0,0.0,UBS Securities LLC
Aurora Capital,201709,NYSE,Other,0.7756,0.0,Citadel Securities
Aurora Capital,201709,NYSE,Other,0.2195,0.0,UBS Securities LLC
Aurora Capital,201709,NASDAQ,Other,0.9953,0.0,Citadel Securities
Aurora Capital,201709,Other,Other,0.9765,0.0,Citadel Securities
Aurora Capital,201709,Other,Other,0.0235,0.0,UBS Securities LLC
AXA,201403,NYSE,Total,0.2702,0.0,Auto Trading Desk Fin Svc
AXA,201403,NYSE,Total,0.2259,0.0,Citadel Securities       
AXA,201403,NYSE,Total,0.1583,0.0,UBS Securities LLC       
AXA,201403,NYSE,Total,0.1557,0.0,KCG Americas LLC         
AXA,201403,NYSE,Total,0.0907,0.0,Credit Suisse            
AXA,201403,NYSE,Total,0.0859,0.0,G1 Execution Services    
AXA,201403,NASDAQ,Total,0.2996,0.0,Citadel Securities       
AXA,201403,NASDAQ,Total,0.2954,0.0,KCG Americas LLC         
AXA,201403,NASDAQ,Total,0.1846,0.0,Auto Trading Desk Fin Svc
AXA,201403,NASDAQ,Total,0.0912,0.0,Credit Suisse            
AXA,201403,NASDAQ,Total,0.0578,0.0,G1 Execution Services    
AXA,201403,Other,Total,0.4964,0.0,Citadel Securities       
AXA,201403,Other,Total,0.382,0.0,Auto Trading Desk Fin Svc
AXA,201403,Other,Total,0.0902,0.0,KCG Americas LLC         
AXA,201403,NYSE,Market,0.2774,0.0,Auto Trading Desk Fin Svc
AXA,201403,NYSE,Market,0.2066,0.0,Citadel Securities       
AXA,201403,NYSE,Market,0.1754,0.0,UBS Securities LLC       
AXA,201403,NYSE,Market,0.1467,0.0,KCG Americas LLC         
AXA,201403,NYSE,Market,0.0945,0.0,Credit Suisse            
AXA,201403,NYSE,Market,0.0856,0.0,G1 Execution Services    
AXA,201403,NASDAQ,Market,0.2162,0.0,Citadel Securities       
AXA,201403,NASDAQ,Market,0.3901,0.0,KCG Americas LLC         
AXA,201403,NASDAQ,Market,0.14400000000000002,0.0,Auto Trading Desk Fin Svc
AXA,201403,NASDAQ,Market,0.1146,0.0,Credit Suisse            
AXA,201403,NASDAQ,Market,0.0382,0.0,G1 Execution Services    
AXA,201403,Other,Market,0.4346,0.0,Citadel Securities       
AXA,201403,Other,Market,0.4431,0.0,Auto Trading Desk Fin Svc
AXA,201403,Other,Market,0.0856,0.0,KCG Americas LLC         
AXA,201403,NYSE,Limit,0.3888,0.0,Auto Trading Desk Fin Svc
AXA,201403,NYSE,Limit,0.1672,0.0,Citadel Securities       
AXA,201403,NYSE,Limit,0.1231,0.0,UBS Securities LLC       
AXA,201403,NYSE,Limit,0.19699999999999998,0.0,KCG Americas LLC         
AXA,201403,NYSE,Limit,0.05,0.0,Credit Suisse            
AXA,201403,NYSE,Limit,0.0612,0.0,G1 Execution Services    
AXA,201403,NASDAQ,Limit,0.1997,0.0,Citadel Securities       
AXA,201403,NASDAQ,Limit,0.4148,0.0,KCG Americas LLC         
AXA,201403,NASDAQ,Limit,0.1601,0.0,Auto Trading Desk Fin Svc
AXA,201403,NASDAQ,Limit,0.1205,0.0,Credit Suisse            
AXA,201403,NASDAQ,Limit,0.0293,0.0,G1 Execution Services    
AXA,201403,Other,Limit,0.2912,0.0,Citadel Securities       
AXA,201403,Other,Limit,0.518,0.0,Auto Trading Desk Fin Svc
AXA,201403,Other,Limit,0.1263,0.0,KCG Americas LLC         
AXA,201403,NYSE,Other,0.2392,0.0,Auto Trading Desk Fin Svc
AXA,201403,NYSE,Other,0.2605,0.0,Citadel Securities       
AXA,201403,NYSE,Other,0.14400000000000002,0.0,UBS Securities LLC       
AXA,201403,NYSE,Other,0.1588,0.0,KCG Americas LLC         
AXA,201403,NYSE,Other,0.0937,0.0,Credit Suisse            
AXA,201403,NYSE,Other,0.0907,0.0,G1 Execution Services    
AXA,201403,NASDAQ,Other,0.3879,0.0,Citadel Securities       
AXA,201403,NASDAQ,Other,0.1944,0.0,KCG Americas LLC         
AXA,201403,NASDAQ,Other,0.2246,0.0,Auto Trading Desk Fin Svc
AXA,201403,NASDAQ,Other,0.0663,0.0,Credit Suisse            
AXA,201403,NASDAQ,Other,0.0793,0.0,G1 Execution Services    
AXA,201403,Other,Other,0.5472,0.0,Citadel Securities       
AXA,201403,Other,Other,0.3352,0.0,Auto Trading Desk Fin Svc
AXA,201403,Other,Other,0.0913,0.0,KCG Americas LLC         
AXA,201406,NYSE,Total,0.26,0.0,Citadel Securities       
AXA,201406,NYSE,Total,0.2314,0.0,Auto Trading Desk Fin Svc
AXA,201406,NYSE,Total,0.1712,0.0,KCG Americas LLC         
AXA,201406,NYSE,Total,0.1359,0.0,UBS Securities LLC       
AXA,201406,NYSE,Total,0.0945,0.0,G1 Execution Services    
AXA,201406,NYSE,Total,0.081,0.0,Credit Suisse            
AXA,201406,NASDAQ,Total,0.3218,0.0,Citadel Securities       
AXA,201406,NASDAQ,Total,0.2693,0.0,Auto Trading Desk Fin Svc
AXA,201406,NASDAQ,Total,0.1741,0.0,KCG Americas LLC         
AXA,201406,NASDAQ,Total,0.0815,0.0,Credit Suisse            
AXA,201406,NASDAQ,Total,0.0601,0.0,G1 Execution Services    
AXA,201406,Other,Total,0.551,0.0,Citadel Securities       
AXA,201406,Other,Total,0.3342,0.0,Auto Trading Desk Fin Svc
AXA,201406,Other,Total,0.0804,0.0,KCG Americas LLC         
AXA,201406,NYSE,Market,0.255,0.0,Citadel Securities       
AXA,201406,NYSE,Market,0.231,0.0,Auto Trading Desk Fin Svc
AXA,201406,NYSE,Market,0.1714,0.0,KCG Americas LLC         
AXA,201406,NYSE,Market,0.1416,0.0,UBS Securities LLC       
AXA,201406,NYSE,Market,0.0881,0.0,G1 Execution Services    
AXA,201406,NYSE,Market,0.0888,0.0,Credit Suisse            
AXA,201406,NASDAQ,Market,0.2186,0.0,Citadel Securities       
AXA,201406,NASDAQ,Market,0.2829,0.0,Auto Trading Desk Fin Svc
AXA,201406,NASDAQ,Market,0.2237,0.0,KCG Americas LLC         
AXA,201406,NASDAQ,Market,0.0985,0.0,Credit Suisse            
AXA,201406,NASDAQ,Market,0.0579,0.0,G1 Execution Services    
AXA,201406,Other,Market,0.4957,0.0,Citadel Securities       
AXA,201406,Other,Market,0.379,0.0,Auto Trading Desk Fin Svc
AXA,201406,Other,Market,0.0784,0.0,KCG Americas LLC         
AXA,201406,NYSE,Limit,0.2647,0.0,Citadel Securities       
AXA,201406,NYSE,Limit,0.2372,0.0,Auto Trading Desk Fin Svc
AXA,201406,NYSE,Limit,0.2278,0.0,KCG Americas LLC         
AXA,201406,NYSE,Limit,0.087,0.0,UBS Securities LLC       
AXA,201406,NYSE,Limit,0.0737,0.0,G1 Execution Services    
AXA,201406,NYSE,Limit,0.0728,0.0,Credit Suisse            
AXA,201406,NASDAQ,Limit,0.1906,0.0,Citadel Securities       
AXA,201406,NASDAQ,Limit,0.2115,0.0,Auto Trading Desk Fin Svc
AXA,201406,NASDAQ,Limit,0.3159,0.0,KCG Americas LLC         
AXA,201406,NASDAQ,Limit,0.1436,0.0,Credit Suisse            
AXA,201406,NASDAQ,Limit,0.0653,0.0,G1 Execution Services    
AXA,201406,Other,Limit,0.2506,0.0,Citadel Securities       
AXA,201406,Other,Limit,0.5727,0.0,Auto Trading Desk Fin Svc
AXA,201406,Other,Limit,0.1387,0.0,KCG Americas LLC         
AXA,201406,NYSE,Other,0.2644,0.0,Citadel Securities       
AXA,201406,NYSE,Other,0.2308,0.0,Auto Trading Desk Fin Svc
AXA,201406,NYSE,Other,0.1625,0.0,KCG Americas LLC         
AXA,201406,NYSE,Other,0.1374,0.0,UBS Securities LLC       
AXA,201406,NYSE,Other,0.1041,0.0,G1 Execution Services    
AXA,201406,NYSE,Other,0.0742,0.0,Credit Suisse            
AXA,201406,NASDAQ,Other,0.4125,0.0,Citadel Securities       
AXA,201406,NASDAQ,Other,0.2633,0.0,Auto Trading Desk Fin Svc
AXA,201406,NASDAQ,Other,0.1242,0.0,KCG Americas LLC         
AXA,201406,NASDAQ,Other,0.0634,0.0,Credit Suisse            
AXA,201406,NASDAQ,Other,0.0615,0.0,G1 Execution Services    
AXA,201406,Other,Other,0.5992,0.0,Citadel Securities       
AXA,201406,Other,Other,0.2954,0.0,Auto Trading Desk Fin Svc
AXA,201406,Other,Other,0.0798,0.0,KCG Americas LLC         
AXA,201409,NYSE,Total,0.2251,0.0,KCG Americas LLC         
AXA,201409,NYSE,Total,0.2094,0.0,Citadel Securities       
AXA,201409,NYSE,Total,0.1482,0.0,Credit Suisse            
AXA,201409,NYSE,Total,0.1391,0.0,G1 Execution Services    
AXA,201409,NYSE,Total,0.1336,0.0,Auto Trading Desk Fin Svc
AXA,201409,NYSE,Total,0.1306,0.0,UBS Securities LLC       
AXA,201409,NASDAQ,Total,0.2798,0.0,Citadel Securities       
AXA,201409,NASDAQ,Total,0.2014,0.0,G1 Execution Services    
AXA,201409,NASDAQ,Total,0.175,0.0,KCG Americas LLC         
AXA,201409,NASDAQ,Total,0.1733,0.0,Auto Trading Desk Fin Svc
AXA,201409,NASDAQ,Total,0.0699,0.0,Credit Suisse            
AXA,201409,NASDAQ,Total,0.0529,0.0,UBS Securities LLC       
AXA,201409,Other,Total,0.4677,0.0,Citadel Securities       
AXA,201409,Other,Total,0.3868,0.0,Auto Trading Desk Fin Svc
AXA,201409,Other,Total,0.0974,0.0,KCG Americas LLC         
AXA,201409,NYSE,Market,0.2022,0.0,KCG Americas LLC         
AXA,201409,NYSE,Market,0.2044,0.0,Citadel Securities       
AXA,201409,NYSE,Market,0.151,0.0,Credit Suisse            
AXA,201409,NYSE,Market,0.1428,0.0,G1 Execution Services    
AXA,201409,NYSE,Market,0.1425,0.0,Auto Trading Desk Fin Svc
AXA,201409,NYSE,Market,0.1452,0.0,UBS Securities LLC       
AXA,201409,NASDAQ,Market,0.2196,0.0,Citadel Securities       
AXA,201409,NASDAQ,Market,0.2146,0.0,G1 Execution Services    
AXA,201409,NASDAQ,Market,0.2051,0.0,KCG Americas LLC         
AXA,201409,NASDAQ,Market,0.1499,0.0,Auto Trading Desk Fin Svc
AXA,201409,NASDAQ,Market,0.0864,0.0,Credit Suisse            
AXA,201409,NASDAQ,Market,0.0679,0.0,UBS Securities LLC       
AXA,201409,Other,Market,0.4192,0.0,Citadel Securities       
AXA,201409,Other,Market,0.4323,0.0,Auto Trading Desk Fin Svc
AXA,201409,Other,Market,0.0897,0.0,KCG Americas LLC         
AXA,201409,NYSE,Limit,0.4356,0.0,KCG Americas LLC         
AXA,201409,NYSE,Limit,0.1126,0.0,Citadel Securities       
AXA,201409,NYSE,Limit,0.1359,0.0,Credit Suisse            
AXA,201409,NYSE,Limit,0.1198,0.0,G1 Execution Services    
AXA,201409,NYSE,Limit,0.0954,0.0,Auto Trading Desk Fin Svc
AXA,201409,NYSE,Limit,0.0852,0.0,UBS Securities LLC       
AXA,201409,NASDAQ,Limit,0.1613,0.0,Citadel Securities       
AXA,201409,NASDAQ,Limit,0.2372,0.0,G1 Execution Services    
AXA,201409,NASDAQ,Limit,0.2676,0.0,KCG Americas LLC         
AXA,201409,NASDAQ,Limit,0.16699999999999998,0.0,Auto Trading Desk Fin Svc
AXA,201409,NASDAQ,Limit,0.0588,0.0,Credit Suisse            
AXA,201409,NASDAQ,Limit,0.09300000000000001,0.0,UBS Securities LLC       
AXA,201409,Other,Limit,0.3082,0.0,Citadel Securities       
AXA,201409,Other,Limit,0.5078,0.0,Auto Trading Desk Fin Svc
AXA,201409,Other,Limit,0.102,0.0,KCG Americas LLC         
AXA,201409,NYSE,Other,0.2085,0.0,KCG Americas LLC         
AXA,201409,NYSE,Other,0.2326,0.0,Citadel Securities       
AXA,201409,NYSE,Other,0.1477,0.0,Credit Suisse            
AXA,201409,NYSE,Other,0.1389,0.0,G1 Execution Services    
AXA,201409,NYSE,Other,0.1318,0.0,Auto Trading Desk Fin Svc
AXA,201409,NYSE,Other,0.1245,0.0,UBS Securities LLC       
AXA,201409,NASDAQ,Other,0.35,0.0,Citadel Securities       
AXA,201409,NASDAQ,Other,0.1849,0.0,G1 Execution Services    
AXA,201409,NASDAQ,Other,0.1361,0.0,KCG Americas LLC         
AXA,201409,NASDAQ,Other,0.1962,0.0,Auto Trading Desk Fin Svc
AXA,201409,NASDAQ,Other,0.0555,0.0,Credit Suisse            
AXA,201409,NASDAQ,Other,0.0341,0.0,UBS Securities LLC       
AXA,201409,Other,Other,0.5063,0.0,Citadel Securities       
AXA,201409,Other,Other,0.3516,0.0,Auto Trading Desk Fin Svc
AXA,201409,Other,Other,0.1025,0.0,KCG Americas LLC         
AXA,201412,NYSE,Total,0.2272,0.0,Citadel Securities       
AXA,201412,NYSE,Total,0.1944,0.0,Credit Suisse            
AXA,201412,NYSE,Total,0.1852,0.0,KCG Americas LLC         
AXA,201412,NYSE,Total,0.1403,0.0,UBS Securities LLC       
AXA,201412,NYSE,Total,0.1365,0.0,Auto Trading Desk Fin Svc
AXA,201412,NYSE,Total,0.0868,0.0,G1 Execution Services    
AXA,201412,NASDAQ,Total,0.2615,0.0,Citadel Securities       
AXA,201412,NASDAQ,Total,0.1809,0.0,KCG Americas LLC         
AXA,201412,NASDAQ,Total,0.1722,0.0,Auto Trading Desk Fin Svc
AXA,201412,NASDAQ,Total,0.1593,0.0,G1 Execution Services    
AXA,201412,NASDAQ,Total,0.0825,0.0,Credit Suisse            
AXA,201412,NASDAQ,Total,0.0801,0.0,Cantor Fitzgerald&Co     
AXA,201412,NASDAQ,Total,0.0542,0.0,UBS Securities LLC       
AXA,201412,Other,Total,0.4142,0.0,Citadel Securities       
AXA,201412,Other,Total,0.39299999999999996,0.0,Auto Trading Desk Fin Svc
AXA,201412,Other,Total,0.1038,0.0,KCG Americas LLC         
AXA,201412,NYSE,Market,0.2212,0.0,Citadel Securities       
AXA,201412,NYSE,Market,0.1945,0.0,Credit Suisse            
AXA,201412,NYSE,Market,0.1795,0.0,KCG Americas LLC         
AXA,201412,NYSE,Market,0.1489,0.0,UBS Securities LLC       
AXA,201412,NYSE,Market,0.1515,0.0,Auto Trading Desk Fin Svc
AXA,201412,NYSE,Market,0.0789,0.0,G1 Execution Services    
AXA,201412,NASDAQ,Market,0.19699999999999998,0.0,Citadel Securities       
AXA,201412,NASDAQ,Market,0.212,0.0,KCG Americas LLC         
AXA,201412,NASDAQ,Market,0.1727,0.0,Auto Trading Desk Fin Svc
AXA,201412,NASDAQ,Market,0.1811,0.0,G1 Execution Services    
AXA,201412,NASDAQ,Market,0.0952,0.0,Credit Suisse            
AXA,201412,NASDAQ,Market,0.0774,0.0,Cantor Fitzgerald&Co     
AXA,201412,NASDAQ,Market,0.0575,0.0,UBS Securities LLC       
AXA,201412,Other,Market,0.3717,0.0,Citadel Securities       
AXA,201412,Other,Market,0.4308,0.0,Auto Trading Desk Fin Svc
AXA,201412,Other,Market,0.1057,0.0,KCG Americas LLC         
AXA,201412,NYSE,Limit,0.1586,0.0,Citadel Securities       
AXA,201412,NYSE,Limit,0.1838,0.0,Credit Suisse            
AXA,201412,NYSE,Limit,0.2825,0.0,KCG Americas LLC         
AXA,201412,NYSE,Limit,0.1266,0.0,UBS Securities LLC       
AXA,201412,NYSE,Limit,0.14300000000000002,0.0,Auto Trading Desk Fin Svc
AXA,201412,NYSE,Limit,0.0803,0.0,G1 Execution Services    
AXA,201412,NASDAQ,Limit,0.1575,0.0,Citadel Securities       
AXA,201412,NASDAQ,Limit,0.2912,0.0,KCG Americas LLC         
AXA,201412,NASDAQ,Limit,0.1795,0.0,Auto Trading Desk Fin Svc
AXA,201412,NASDAQ,Limit,0.1905,0.0,G1 Execution Services    
AXA,201412,NASDAQ,Limit,0.1172,0.0,Credit Suisse            
AXA,201412,NASDAQ,Limit,0.0201,0.0,Cantor Fitzgerald&Co     
AXA,201412,NASDAQ,Limit,0.044000000000000004,0.0,UBS Securities LLC       
AXA,201412,Other,Limit,0.2887,0.0,Citadel Securities       
AXA,201412,Other,Limit,0.4917,0.0,Auto Trading Desk Fin Svc
AXA,201412,Other,Limit,0.1068,0.0,KCG Americas LLC         
AXA,201412,NYSE,Other,0.2459,0.0,Citadel Securities       
AXA,201412,NYSE,Other,0.1961,0.0,Credit Suisse            
AXA,201412,NYSE,Other,0.175,0.0,KCG Americas LLC         
AXA,201412,NYSE,Other,0.1328,0.0,UBS Securities LLC       
AXA,201412,NYSE,Other,0.1182,0.0,Auto Trading Desk Fin Svc
AXA,201412,NYSE,Other,0.0969,0.0,G1 Execution Services    
AXA,201412,NASDAQ,Other,0.3326,0.0,Citadel Securities       
AXA,201412,NASDAQ,Other,0.1398,0.0,KCG Americas LLC         
AXA,201412,NASDAQ,Other,0.1709,0.0,Auto Trading Desk Fin Svc
AXA,201412,NASDAQ,Other,0.1358,0.0,G1 Execution Services    
AXA,201412,NASDAQ,Other,0.0668,0.0,Credit Suisse            
AXA,201412,NASDAQ,Other,0.0894,0.0,Cantor Fitzgerald&Co     
AXA,201412,NASDAQ,Other,0.0524,0.0,UBS Securities LLC       
AXA,201412,Other,Other,0.4588,0.0,Citadel Securities       
AXA,201412,Other,Other,0.3541,0.0,Auto Trading Desk Fin Svc
AXA,201412,Other,Other,0.1019,0.0,KCG Americas LLC         
AXA,201503,NYSE,Total,0.2729,0.0,Citadel Securities       
AXA,201503,NYSE,Total,0.2029,0.0,KCG Americas LLC         
AXA,201503,NYSE,Total,0.1618,0.0,UBS Securities LLC       
AXA,201503,NYSE,Total,0.1507,0.0,G1 Execution Services    
AXA,201503,NYSE,Total,0.1243,0.0,Auto Trading Desk Fin Svc
AXA,201503,NASDAQ,Total,0.1857,0.0,Citadel Securities       
AXA,201503,NASDAQ,Total,0.1849,0.0,KCG Americas LLC         
AXA,201503,NASDAQ,Total,0.1785,0.0,G1 Execution Services    
AXA,201503,NASDAQ,Total,0.1737,0.0,Auto Trading Desk Fin Svc
AXA,201503,NASDAQ,Total,0.1642,0.0,Cantor Fitzgerald&Co     
AXA,201503,NASDAQ,Total,0.055,0.0,UBS Securities LLC       
AXA,201503,Other,Total,0.3447,0.0,Citadel Securities       
AXA,201503,Other,Total,0.2931,0.0,Auto Trading Desk Fin Svc
AXA,201503,Other,Total,0.1876,0.0,Cantor Fitzgerald&Co     
AXA,201503,Other,Total,0.1335,0.0,KCG Americas LLC         
AXA,201503,NYSE,Market,0.2658,0.0,Citadel Securities       
AXA,201503,NYSE,Market,0.196,0.0,KCG Americas LLC         
AXA,201503,NYSE,Market,0.1781,0.0,UBS Securities LLC       
AXA,201503,NYSE,Market,0.1428,0.0,G1 Execution Services    
AXA,201503,NYSE,Market,0.1363,0.0,Auto Trading Desk Fin Svc
AXA,201503,NASDAQ,Market,0.17800000000000002,0.0,Citadel Securities       
AXA,201503,NASDAQ,Market,0.1909,0.0,KCG Americas LLC         
AXA,201503,NASDAQ,Market,0.1997,0.0,G1 Execution Services    
AXA,201503,NASDAQ,Market,0.1677,0.0,Auto Trading Desk Fin Svc
AXA,201503,NASDAQ,Market,0.1587,0.0,Cantor Fitzgerald&Co     
AXA,201503,NASDAQ,Market,0.0548,0.0,UBS Securities LLC       
AXA,201503,Other,Market,0.3277,0.0,Citadel Securities       
AXA,201503,Other,Market,0.3005,0.0,Auto Trading Desk Fin Svc
AXA,201503,Other,Market,0.20199999999999999,0.0,Cantor Fitzgerald&Co     
AXA,201503,Other,Market,0.1268,0.0,KCG Americas LLC         
AXA,201503,NYSE,Limit,0.2018,0.0,Citadel Securities       
AXA,201503,NYSE,Limit,0.2945,0.0,KCG Americas LLC         
AXA,201503,NYSE,Limit,0.1257,0.0,UBS Securities LLC       
AXA,201503,NYSE,Limit,0.1588,0.0,G1 Execution Services    
AXA,201503,NYSE,Limit,0.1356,0.0,Auto Trading Desk Fin Svc
AXA,201503,NASDAQ,Limit,0.0998,0.0,Citadel Securities       
AXA,201503,NASDAQ,Limit,0.3405,0.0,KCG Americas LLC         
AXA,201503,NASDAQ,Limit,0.2524,0.0,G1 Execution Services    
AXA,201503,NASDAQ,Limit,0.1135,0.0,Auto Trading Desk Fin Svc
AXA,201503,NASDAQ,Limit,0.0528,0.0,Cantor Fitzgerald&Co     
AXA,201503,NASDAQ,Limit,0.0607,0.0,UBS Securities LLC       
AXA,201503,Other,Limit,0.1981,0.0,Citadel Securities       
AXA,201503,Other,Limit,0.3612,0.0,Auto Trading Desk Fin Svc
AXA,201503,Other,Limit,0.2544,0.0,Cantor Fitzgerald&Co     
AXA,201503,Other,Limit,0.1359,0.0,KCG Americas LLC         
AXA,201503,NYSE,Other,0.2904,0.0,Citadel Securities       
AXA,201503,NYSE,Other,0.1974,0.0,KCG Americas LLC         
AXA,201503,NYSE,Other,0.1495,0.0,UBS Securities LLC       
AXA,201503,NYSE,Other,0.1579,0.0,G1 Execution Services    
AXA,201503,NYSE,Other,0.1099,0.0,Auto Trading Desk Fin Svc
AXA,201503,NASDAQ,Other,0.2004,0.0,Citadel Securities       
AXA,201503,NASDAQ,Other,0.1654,0.0,KCG Americas LLC         
AXA,201503,NASDAQ,Other,0.1535,0.0,G1 Execution Services    
AXA,201503,NASDAQ,Other,0.1843,0.0,Auto Trading Desk Fin Svc
AXA,201503,NASDAQ,Other,0.1791,0.0,Cantor Fitzgerald&Co     
AXA,201503,NASDAQ,Other,0.0546,0.0,UBS Securities LLC       
AXA,201503,Other,Other,0.3646,0.0,Citadel Securities       
AXA,201503,Other,Other,0.2843,0.0,Auto Trading Desk Fin Svc
AXA,201503,Other,Other,0.17300000000000001,0.0,Cantor Fitzgerald&Co     
AXA,201503,Other,Other,0.1391,0.0,KCG Americas LLC         
AXA,201506,NYSE,Total,0.2471,0.0,Citadel Securities
AXA,201506,NYSE,Total,0.2201,0.0,KCG Americas LLC
AXA,201506,NYSE,Total,0.1912,0.0,UBS Securities LLC
AXA,201506,NYSE,Total,0.1767,0.0,G1 Execution Services
AXA,201506,NYSE,Total,0.1267,0.0,Auto Trading Desk Fin Svc
AXA,201506,NASDAQ,Total,0.2059,0.0,G1 Execution Services
AXA,201506,NASDAQ,Total,0.1812,0.0,KCG Americas LLC
AXA,201506,NASDAQ,Total,0.1766,0.0,Cantor Fitzgerald&Co
AXA,201506,NASDAQ,Total,0.1656,0.0,Citadel Securities
AXA,201506,NASDAQ,Total,0.1478,0.0,Auto Trading Desk Fin Svc
AXA,201506,NASDAQ,Total,0.0576,0.0,UBS Securities LLC
AXA,201506,Other,Total,0.2682,0.0,KCG Americas LLC
AXA,201506,Other,Total,0.2488,0.0,Citadel Securities
AXA,201506,Other,Total,0.1889,0.0,Cantor Fitzgerald&Co
AXA,201506,Other,Total,0.1846,0.0,Auto Trading Desk Fin Svc
AXA,201506,Other,Total,0.0589,0.0,G1 Execution Services
AXA,201506,NYSE,Market,0.2382,0.0,Citadel Securities
AXA,201506,NYSE,Market,0.2195,0.0,KCG Americas LLC
