MarketCenter,idate,Exchange,OrderCode,CoveredOrders,CoveredShares,CancelledShares,MktCtrExecShares,AwayExecShares,ExecShares_0_9,ExecShares_10_29,ExecShares_30_59,ExecShares_60_299,ExecShares_5_30,AvgRealSpread,AvgEffecSpread,PrImpShares,PrImp_AvgAmt,PrImp_AvgT,ATQShares,ATQ_AvgT,OTQShares,OTQ_AvgAmt,OTQ_AvgT,ExecShares,PrImp_TotalT,PrImp_TotalAmt,ATQ_TotalT,OTQ_TotalT,AvgRealSpread_T,AvgEffecSpread_T,PrImp_Pct,ATQ_Pct,OTQ_Pct,OrderType
CDRG,201612,NYSE,14,684830,100871394,89446124,11195105,32674,6811173,1376914,848503,1366248,625047,-0.0011984635875002545,0.0,0.0,,,0.0,,0.0,0.0,,11227779,0.0,0.0,0.0,0.0,-13456.084300000019,0.0,0.0,0.0,0.0,Other
CDRG,201612,NYSE,15,120112,22765619,11852017,8396340,313928,494826,863394,838020,2592187,2471646,0.008013158274808531,0.0,0.0,,,0.0,,0.0,0.0,,8710268,0.0,0.0,0.0,0.0,69796.75609999996,0.0,0.0,0.0,0.0,Other
CDRG,201612,Other,11,801266,172311487,401677,171869130,13110,171860970,12067,6135,2818,250,0.005804081585741495,0.007590506941845766,162198610.0,0.012574084347578587,0.003372043693839299,9196886.0,0.017626270457196048,486744.0,33.301300000000026,0.38464922012392544,171882240,546940.7999999998,2039499.003200004,162106.79999999993,187225.69999999995,997618.5441000005,1304673.3358999998,0.9436612531928836,0.05350690100385008,0.0028318458032662364,Market
CDRG,201612,Other,12,2415490,381357147,239770073,141532298,27480,141486393,32764,10674,15813,9054,0.008505889547241291,0.01961382520252328,51780562.0,0.00588583588953709,0.00586916379934231,89068476.0,0.3257736339847111,710740.0,17.133599999999966,4.063713453583588,141559778,303908.60000000003,304771.8902000005,29016161.100000024,2888243.7,1204091.8359999976,2776528.741400001,0.3657858378387679,0.6291933857087569,0.005020776452475081,Limit
CDRG,201612,Other,13,837803,123630005,118728586,4454388,250076,3438418,290240,166972,359243,291010,0.011657305954514693,0.0,0.0,,,0.0,,0.0,0.0,,4704464,0.0,0.0,0.0,0.0,54841.37620000001,0.0,0.0,0.0,0.0,Other
CDRG,201612,Other,14,216630,37389512,31332292,5684796,166878,3447276,606521,396610,733319,463347,-0.0005695989045186029,0.0,0.0,,,0.0,,0.0,0.0,,5851674,0.0,0.0,0.0,0.0,-3333.1070999999906,0.0,0.0,0.0,0.0,Other
CDRG,201612,Other,15,77449,14549933,8301455,4287939,339228,368705,543754,484004,1261036,1185435,0.010565541896369848,0.0,0.0,,,0.0,,0.0,0.0,,4627167,0.0,0.0,0.0,0.0,48888.52679999998,0.0,0.0,0.0,0.0,Other
CDRG,201701,NASDAQ,11,744639,151834292,797363,151002889,19064,151009569,1443,2454,2258,2583,0.005658004180359118,0.013378259822265684,140478606.0,0.019760135952658898,0.02239173059561824,9783452.0,0.008912396156285125,759895.0,44.283200000000036,29.908395765204414,151021953,3145559.1,2775876.353000004,87194.00000000001,22727240.40000001,854482.8413999982,2020410.9260999963,0.9301866596838408,0.06478165462474188,0.0050316856914173255,Market
CDRG,201701,NASDAQ,12,3277858,497057504,314009117,182958587,57499,182911447,39502,16009,20939,18741,0.01368557009027065,0.03256491091936047,59558422.0,0.010433832753325822,0.04758872725002687,122532209.0,0.30310732666216755,925455.0,28.856000000000268,38.65411489483552,183016086,2834309.4999999995,621422.6142000011,37140410.29999999,35772643.90000001,2504679.472600001,5959902.537400015,0.3254272523345297,0.6695160610089761,0.005056686656494227,Limit
CDRG,201701,NASDAQ,13,652529,92515343,81449544,10568610,188542,8265874,678876,383495,730695,459888,0.03429729500893915,0.0,0.0,,,0.0,,0.0,0.0,,10757152,0.0,0.0,0.0,0.0,368941.21559999976,0.0,0.0,0.0,0.0,Other
CDRG,201701,NASDAQ,14,360001,54068678,45626542,7771324,164102,3267216,1076125,737802,1449051,959228,0.004834323437708318,0.0,0.0,,,0.0,,0.0,0.0,,7935426,0.0,0.0,0.0,0.0,38362.41589999997,0.0,0.0,0.0,0.0,Other
CDRG,201701,NASDAQ,15,111936,21832183,10440850,7948355,758667,849627,1044477,897373,2357000,2180100,0.014703201726146994,0.0,0.0,,,0.0,,0.0,0.0,,8707022,0.0,0.0,0.0,0.0,128021.10089999984,0.0,0.0,0.0,0.0,Other
CDRG,201701,NYSE,11,1246132,253005654,1080241,251893951,3298,251890231,4147,1450,1421,0,0.0008131078215943512,0.005203276181868904,237921144.0,0.011181964051501032,0.001037425240356107,13289350.0,0.003907091016490647,686755.0,31.833100000000076,0.13633668484393996,251897249,246825.4,2660425.6793000004,51922.69999999998,93629.9,204819.6233999999,1310690.9560000007,0.9445166429745327,0.05275702713212243,0.0027263298933447267,Market
CDRG,201701,NYSE,12,5829475,851234700,524850470,326335758,19724,326234633,63670,19349,22502,11440,0.0113423638730236,0.02301130286666981,85864400.0,0.006044402269159277,0.006618003503198066,239441259.0,0.13452879271738216,1049823.0,31.67100000000031,0.3846492218212022,326355482,568250.9,518998.97419999976,32211743.50000002,403813.6,3701642.628800004,7509864.838500007,0.2631008355483975,0.7336823562228381,0.003216808228764486,Limit
CDRG,201701,NYSE,13,934573,127386379,114065824,13074641,117392,11629494,436890,243304,476072,281964,0.011542588174241229,0.0,0.0,,,0.0,,0.0,0.0,,13192033,0.0,0.0,0.0,0.0,152270.2041,0.0,0.0,0.0,0.0,Other
CDRG,201701,NYSE,14,580945,85689310,74055186,11236479,126717,5900626,1612642,1024787,1699307,838283,0.0009168061608723463,0.0,0.0,,,0.0,,0.0,0.0,,11363196,0.0,0.0,0.0,0.0,10417.848100000003,0.0,0.0,0.0,0.0,Other
CDRG,201701,NYSE,15,132643,25380322,11841161,9973800,612948,627148,1014745,1013143,3051703,3092067,0.006517570419169325,0.0,0.0,,,0.0,,0.0,0.0,,10586748,0.0,0.0,0.0,0.0,68999.87560000001,0.0,0.0,0.0,0.0,Other
CDRG,201701,Other,11,786071,168220687,427056,167761369,9253,167754536,9120,3326,3540,100,0.005678904593320296,0.008128844799776686,155500294.0,0.01181279831085079,0.002604342342915442,11716460.0,0.011519853266259605,553868.0,33.327700000000036,0.4508498414784751,167770622,404976.00000000006,1836893.610300001,134971.9,249711.3,952753.3559000031,1363781.3482,0.9268624753623432,0.06983618383437834,0.0033013408032784193,Market
CDRG,201701,Other,12,2149471,344261284,220737694,123459466,37348,123413477,36526,15473,17228,9642,0.010812100416614779,0.019075913716284143,50180392.0,0.00578105607664445,0.011530210844108196,72603965.0,0.3563645373913119,712457.0,11.555199999999926,10.190054417319224,123496814,578590.5000000002,290095.66010000056,25873478.4,7259975.6000000015,1335259.9540999979,2355814.568099992,0.4063294458754215,0.5879015227064887,0.005769031418089861,Limit
CDRG,201701,Other,13,687132,101332303,95374944,5151112,460638,3880239,409079,241040,465715,387519,0.007098611377912431,0.0,0.0,,,0.0,,0.0,0.0,,5611750,0.0,0.0,0.0,0.0,39835.63240000008,0.0,0.0,0.0,0.0,Other
CDRG,201701,Other,14,266983,51543564,44672654,6211069,344487,3288924,852863,529411,990791,624206,-0.002645411281667032,0.0,0.0,,,0.0,,0.0,0.0,,6555556,0.0,0.0,0.0,0.0,-17342.141799999998,0.0,0.0,0.0,0.0,Other
CDRG,201701,Other,15,101277,19693010,10073761,6618256,814850,774493,1000047,822739,2018125,1752710,0.009403429669911869,0.0,0.0,,,0.0,,0.0,0.0,,7433106,0.0,0.0,0.0,0.0,69896.68949999992,0.0,0.0,0.0,0.0,Other
CDRG,201702,NASDAQ,11,792464,161121536,876872,160225409,3294,160225175,1092,1058,1120,258,0.0041350569360846705,0.011749073070884188,148815959.0,0.018971694113129368,0.0013922048508251727,10579035.0,0.009777309556117358,833709.0,49.11699999999996,0.0964499603578707,160228703,207182.3,2823290.8533000015,103434.5,80411.20000000003,662554.8097000003,1882538.7396000002,0.928772162625569,0.06602459360854965,0.005203243765881322,Market
CDRG,201702,NASDAQ,12,3474576,529001593,338725793,190196565,43107,190150476,33261,17137,20876,13718,0.01293269934149168,0.031238847365653594,64859269.0,0.00990909969090154,0.005706889789337589,124386257.0,0.3383451758661733,994146.0,30.16920000000029,2.8320270865647506,190239672,370144.7,642696.9623999997,42085490.00000004,2815448.400000001,2460312.480799993,5942868.076500004,0.3409345081293033,0.6538397364352058,0.0052257554354908685,Limit
