Broker,Exchange,OrderType,Quarter,Rebate,MarketCenter,MktShare,Rebate_Dummy,Obs_id
Wells Fargo,Other,Total,2015Q3,1.0,CDRG,0.1014,1,Wells Fargo-CDRG-Other-Total
Wells Fargo,Other,Total,2015Q3,1.0,DBAB,0.0769,1,Wells Fargo-DBAB-Other-Total
Wells Fargo,Other,Total,2015Q3,1.0,FBCO,0.0378,1,Wells Fargo-FBCO-Other-Total
Wells Fargo,Other,Total,2015Q4,1.0,CDRG,0.0763,1,Wells Fargo-CDRG-Other-Total
Wells Fargo,Other,Total,2015Q4,1.0,DBAB,0.0716,1,Wells Fargo-DBAB-Other-Total
Wells Fargo,Other,Total,2015Q4,1.0,FBCO,0.0662,1,Wells Fargo-FBCO-Other-Total
Wells Fargo,Other,Total,2015Q4,1.0,VRTU,0.0121,1,Wells Fargo-VRTU-Other-Total
Wells Fargo,Other,Total,2016Q1,1.0,CDRG,0.078,1,Wells Fargo-CDRG-Other-Total
Wells Fargo,Other,Total,2016Q1,1.0,DBAB,0.054000000000000006,1,Wells Fargo-DBAB-Other-Total
Wells Fargo,Other,Total,2016Q1,1.0,FBCO,0.0193,1,Wells Fargo-FBCO-Other-Total
Wells Fargo,Other,Total,2016Q2,1.0,CDRG,0.0492,1,Wells Fargo-CDRG-Other-Total
Wells Fargo,Other,Total,2016Q2,1.0,DBAB,0.0323,1,Wells Fargo-DBAB-Other-Total
Wells Fargo,Other,Total,2016Q2,1.0,FBCO,0.0356,1,Wells Fargo-FBCO-Other-Total
Wells Fargo,Other,Total,2016Q2,1.0,VRTU,0.0858,1,Wells Fargo-VRTU-Other-Total
Wells Fargo,Other,Total,2016Q3,1.0,CDRG,0.0856,1,Wells Fargo-CDRG-Other-Total
Wells Fargo,Other,Total,2016Q3,1.0,DBAB,0.0115,1,Wells Fargo-DBAB-Other-Total
Wells Fargo,Other,Total,2016Q3,1.0,FBCO,0.0602,1,Wells Fargo-FBCO-Other-Total
Wells Fargo,Other,Total,2016Q3,1.0,VRTU,0.09380000000000001,1,Wells Fargo-VRTU-Other-Total
Wells Fargo,Other,Total,2016Q4,1.0,CDRG,0.08199999999999999,1,Wells Fargo-CDRG-Other-Total
Wells Fargo,Other,Total,2016Q4,1.0,DBAB,0.0839,1,Wells Fargo-DBAB-Other-Total
Wells Fargo,Other,Total,2016Q4,1.0,FBCO,0.0626,1,Wells Fargo-FBCO-Other-Total
Wells Fargo,Other,Total,2016Q4,1.0,VRTU,0.0814,1,Wells Fargo-VRTU-Other-Total
Wells Fargo,Other,Total,2017Q1,1.0,CDRG,0.0359,1,Wells Fargo-CDRG-Other-Total
Wells Fargo,Other,Total,2017Q1,1.0,DBAB,0.0979,1,Wells Fargo-DBAB-Other-Total
Wells Fargo,Other,Total,2017Q1,1.0,FBCO,0.026000000000000002,1,Wells Fargo-FBCO-Other-Total
Wells Fargo,Other,Total,2017Q1,1.0,VRTU,0.1057,1,Wells Fargo-VRTU-Other-Total
Wells Fargo,Other,Total,2017Q2,1.0,CDRG,0.0231,1,Wells Fargo-CDRG-Other-Total
Wells Fargo,Other,Total,2017Q2,1.0,DBAB,0.1125,1,Wells Fargo-DBAB-Other-Total
Wells Fargo,Other,Total,2017Q2,1.0,FBCO,0.0272,1,Wells Fargo-FBCO-Other-Total
Wells Fargo,Other,Total,2017Q2,1.0,VRTU,0.0619,1,Wells Fargo-VRTU-Other-Total
Wells Fargo,Other,Total,2017Q3,1.0,CDRG,0.0226,1,Wells Fargo-CDRG-Other-Total
Wells Fargo,Other,Total,2017Q3,1.0,DBAB,0.0922,1,Wells Fargo-DBAB-Other-Total
Wells Fargo,Other,Total,2017Q3,1.0,FBCO,0.0379,1,Wells Fargo-FBCO-Other-Total
Wells Fargo,Other,Total,2017Q3,1.0,VRTU,0.0331,1,Wells Fargo-VRTU-Other-Total
Wells Fargo,Other,Total,2017Q4,1.0,CDRG,0.0193,1,Wells Fargo-CDRG-Other-Total
Wells Fargo,Other,Total,2017Q4,1.0,DBAB,0.0542,1,Wells Fargo-DBAB-Other-Total
Wells Fargo,Other,Total,2017Q4,1.0,FBCO,0.0606,1,Wells Fargo-FBCO-Other-Total
Wells Fargo,Other,Total,2017Q4,1.0,VRTU,0.0208,1,Wells Fargo-VRTU-Other-Total
Dakota Securities,NASDAQ,Market,2010Q2,,UBSS,0.0,0,Dakota Securities-UBSS-NASDAQ-Market
Dakota Securities,NASDAQ,Limit,2010Q2,,UBSS,0.0,0,Dakota Securities-UBSS-NASDAQ-Limit
Dakota Securities,NASDAQ,Total,2010Q2,,UBSS,0.0,0,Dakota Securities-UBSS-NASDAQ-Total
Dakota Securities,NASDAQ,Other,2010Q2,,UBSS,0.0,0,Dakota Securities-UBSS-NASDAQ-Other
Wells Fargo,NYSE,Total,2010Q4,,FBCO,0.0,1,Wells Fargo-FBCO-NYSE-Total
Wells Fargo,NYSE,Market,2010Q4,,FBCO,0.0,1,Wells Fargo-FBCO-NYSE-Market
Wells Fargo,NYSE,Limit,2010Q4,,FBCO,0.0,1,Wells Fargo-FBCO-NYSE-Limit
Wells Fargo,NYSE,Other,2010Q4,,FBCO,0.0,1,Wells Fargo-FBCO-NYSE-Other
Wells Fargo,NYSE,Total,2011Q1,,FBCO,0.0,1,Wells Fargo-FBCO-NYSE-Total
Wells Fargo,NYSE,Market,2011Q1,,FBCO,0.0,1,Wells Fargo-FBCO-NYSE-Market
Wells Fargo,NYSE,Limit,2011Q1,,FBCO,0.0,1,Wells Fargo-FBCO-NYSE-Limit
Wells Fargo,NYSE,Other,2011Q1,,FBCO,0.0,1,Wells Fargo-FBCO-NYSE-Other
BMO Capital,NYSE,Limit,2011Q2,,UBSS,0.0,0,BMO Capital-UBSS-NYSE-Limit
BMO Capital,NYSE,Total,2011Q2,,UBSS,0.0,0,BMO Capital-UBSS-NYSE-Total
BMO Capital,NYSE,Market,2011Q2,,UBSS,0.0,0,BMO Capital-UBSS-NYSE-Market
BMO Capital,NYSE,Other,2011Q2,,UBSS,0.0,0,BMO Capital-UBSS-NYSE-Other
BMO Capital,Other,Limit,2011Q3,,UBSS,0.0,0,BMO Capital-UBSS-Other-Limit
BMO Capital,Other,Market,2011Q3,,UBSS,0.0,0,BMO Capital-UBSS-Other-Market
BMO Capital,Other,Total,2011Q3,,UBSS,0.0,0,BMO Capital-UBSS-Other-Total
BMO Capital,Other,Other,2011Q3,,UBSS,0.0,0,BMO Capital-UBSS-Other-Other
BMO Capital,Other,Limit,2011Q4,,UBSS,0.0,0,BMO Capital-UBSS-Other-Limit
BMO Capital,Other,Market,2011Q4,,UBSS,0.0,0,BMO Capital-UBSS-Other-Market
BMO Capital,Other,Total,2011Q4,,UBSS,0.0,0,BMO Capital-UBSS-Other-Total
BMO Capital,Other,Other,2011Q4,,UBSS,0.0,0,BMO Capital-UBSS-Other-Other
BMO Capital,NYSE,Limit,2012Q1,,UBSS,0.0,0,BMO Capital-UBSS-NYSE-Limit
BMO Capital,NYSE,Total,2012Q1,,UBSS,0.0,0,BMO Capital-UBSS-NYSE-Total
BMO Capital,NYSE,Market,2012Q1,,UBSS,0.0,0,BMO Capital-UBSS-NYSE-Market
BMO Capital,NYSE,Other,2012Q1,,UBSS,0.0,0,BMO Capital-UBSS-NYSE-Other
Wells Fargo,NASDAQ,Other,2012Q2,,UBSS,0.0,1,Wells Fargo-UBSS-NASDAQ-Other
BMO Capital,NYSE,Total,2012Q2,,UBSS,0.0,0,BMO Capital-UBSS-NYSE-Total
Wells Fargo,NASDAQ,Market,2012Q2,,UBSS,0.0,1,Wells Fargo-UBSS-NASDAQ-Market
Insigneo Securities,Other,Total,2012Q2,,UBSS,0.0,0,Insigneo Securities-UBSS-Other-Total
BMO Capital,NYSE,Other,2012Q2,,UBSS,0.0,0,BMO Capital-UBSS-NYSE-Other
Insigneo Securities,Other,Other,2012Q2,,UBSS,0.0,0,Insigneo Securities-UBSS-Other-Other
Wells Fargo,NASDAQ,Total,2012Q2,,UBSS,0.0,1,Wells Fargo-UBSS-NASDAQ-Total
BMO Capital,NYSE,Limit,2012Q2,,UBSS,0.0,0,BMO Capital-UBSS-NYSE-Limit
Insigneo Securities,Other,Market,2012Q2,,UBSS,0.0,0,Insigneo Securities-UBSS-Other-Market
Wells Fargo,NASDAQ,Limit,2012Q2,,UBSS,0.0,1,Wells Fargo-UBSS-NASDAQ-Limit
BMO Capital,NYSE,Market,2012Q2,,UBSS,0.0,0,BMO Capital-UBSS-NYSE-Market
Insigneo Securities,Other,Limit,2012Q2,,UBSS,0.0,0,Insigneo Securities-UBSS-Other-Limit
Insigneo Securities,NASDAQ,Limit,2012Q3,,BNYC,0.0,0,Insigneo Securities-BNYC-NASDAQ-Limit
Wells Fargo,NASDAQ,Other,2012Q3,,UBSS,0.0,1,Wells Fargo-UBSS-NASDAQ-Other
Wells Fargo,NASDAQ,Market,2012Q3,,UBSS,0.0,1,Wells Fargo-UBSS-NASDAQ-Market
Insigneo Securities,NASDAQ,Market,2012Q3,,BNYC,0.0,0,Insigneo Securities-BNYC-NASDAQ-Market
Wells Fargo,NASDAQ,Total,2012Q3,,UBSS,0.0,1,Wells Fargo-UBSS-NASDAQ-Total
Insigneo Securities,NASDAQ,Total,2012Q3,,BNYC,0.0,0,Insigneo Securities-BNYC-NASDAQ-Total
Insigneo Securities,NASDAQ,Other,2012Q3,,BNYC,0.0,0,Insigneo Securities-BNYC-NASDAQ-Other
Wells Fargo,NASDAQ,Limit,2012Q3,,UBSS,0.0,1,Wells Fargo-UBSS-NASDAQ-Limit
Insigneo Securities,NASDAQ,Limit,2012Q4,,BNYC,0.0,0,Insigneo Securities-BNYC-NASDAQ-Limit
Insigneo Securities,NASDAQ,Market,2012Q4,,BNYC,0.0,0,Insigneo Securities-BNYC-NASDAQ-Market
Insigneo Securities,NASDAQ,Other,2012Q4,,BNYC,0.0,0,Insigneo Securities-BNYC-NASDAQ-Other
Insigneo Securities,NASDAQ,Total,2012Q4,,BNYC,0.0,0,Insigneo Securities-BNYC-NASDAQ-Total
Insigneo Securities,NASDAQ,Market,2013Q4,,UBSS,0.0,0,Insigneo Securities-UBSS-NASDAQ-Market
Insigneo Securities,NASDAQ,Total,2013Q4,,UBSS,0.0,0,Insigneo Securities-UBSS-NASDAQ-Total
Insigneo Securities,NASDAQ,Limit,2013Q4,,UBSS,0.0,0,Insigneo Securities-UBSS-NASDAQ-Limit
Insigneo Securities,NASDAQ,Other,2013Q4,,UBSS,0.0,0,Insigneo Securities-UBSS-NASDAQ-Other
Insigneo Securities,NASDAQ,Market,2014Q1,,UBSS,0.0,0,Insigneo Securities-UBSS-NASDAQ-Market
Insigneo Securities,NASDAQ,Total,2014Q1,,UBSS,0.0,0,Insigneo Securities-UBSS-NASDAQ-Total
Insigneo Securities,NASDAQ,Limit,2014Q1,,UBSS,0.0,0,Insigneo Securities-UBSS-NASDAQ-Limit
Insigneo Securities,NASDAQ,Other,2014Q1,,UBSS,0.0,0,Insigneo Securities-UBSS-NASDAQ-Other
Florida Atlantic,Other,Total,2014Q2,,SGMA,0.0,0,Florida Atlantic-SGMA-Other-Total
Cambria Capital,NYSE,Market,2014Q2,,UBSS,0.0,1,Cambria Capital-UBSS-NYSE-Market
BTIG,Other,Other,2014Q2,,FBCO,0.0,1,BTIG-FBCO-Other-Other
Florida Atlantic,Other,Other,2014Q2,,SGMA,0.0,0,Florida Atlantic-SGMA-Other-Other
Florida Atlantic,NYSE,Market,2014Q2,,UBSS,0.0,0,Florida Atlantic-UBSS-NYSE-Market
Euro Pacific Capital,NYSE,Market,2014Q2,,UBSS,0.0,0,Euro Pacific Capital-UBSS-NYSE-Market
Cambria Capital,NYSE,Limit,2014Q2,,UBSS,0.0,1,Cambria Capital-UBSS-NYSE-Limit
Euro Pacific Capital,NYSE,Other,2014Q2,,UBSS,0.0,0,Euro Pacific Capital-UBSS-NYSE-Other
Edward Jones,NYSE,Market,2014Q2,,FBCO,0.0,0,Edward Jones-FBCO-NYSE-Market
Florida Atlantic,NYSE,Limit,2014Q2,,UBSS,0.0,0,Florida Atlantic-UBSS-NYSE-Limit
BTIG,Other,Market,2014Q2,,FBCO,0.0,1,BTIG-FBCO-Other-Market
Florida Atlantic,Other,Market,2014Q2,,UBSS,0.0,0,Florida Atlantic-UBSS-Other-Market
BTIG,NYSE,Market,2014Q2,,FBCO,0.0,1,BTIG-FBCO-NYSE-Market
Euro Pacific Capital,NYSE,Limit,2014Q2,,UBSS,0.0,0,Euro Pacific Capital-UBSS-NYSE-Limit
Florida Atlantic,NYSE,Total,2014Q2,,UBSS,0.0,0,Florida Atlantic-UBSS-NYSE-Total
Florida Atlantic,Other,Market,2014Q2,,SGMA,0.0,0,Florida Atlantic-SGMA-Other-Market
Cambria Capital,NYSE,Other,2014Q2,,UBSS,0.0,1,Cambria Capital-UBSS-NYSE-Other
Florida Atlantic,Other,Limit,2014Q2,,UBSS,0.0,0,Florida Atlantic-UBSS-Other-Limit
Florida Atlantic,Other,Other,2014Q2,,UBSS,0.0,0,Florida Atlantic-UBSS-Other-Other
BTIG,NYSE,Other,2014Q2,,FBCO,0.0,1,BTIG-FBCO-NYSE-Other
BTIG,NYSE,Limit,2014Q2,,FBCO,0.0,1,BTIG-FBCO-NYSE-Limit
Edward Jones,NYSE,Total,2014Q2,,FBCO,0.0,0,Edward Jones-FBCO-NYSE-Total
BTIG,NYSE,Total,2014Q2,,FBCO,0.0,1,BTIG-FBCO-NYSE-Total
Cambria Capital,NYSE,Total,2014Q2,,UBSS,0.0,1,Cambria Capital-UBSS-NYSE-Total
Florida Atlantic,Other,Limit,2014Q2,,SGMA,0.0,0,Florida Atlantic-SGMA-Other-Limit
Edward Jones,NYSE,Limit,2014Q2,,FBCO,0.0,0,Edward Jones-FBCO-NYSE-Limit
Edward Jones,NYSE,Other,2014Q2,,FBCO,0.0,0,Edward Jones-FBCO-NYSE-Other
BTIG,Other,Total,2014Q2,,FBCO,0.0,1,BTIG-FBCO-Other-Total
BTIG,Other,Limit,2014Q2,,FBCO,0.0,1,BTIG-FBCO-Other-Limit
Euro Pacific Capital,NYSE,Total,2014Q2,,UBSS,0.0,0,Euro Pacific Capital-UBSS-NYSE-Total
Florida Atlantic,Other,Total,2014Q2,,UBSS,0.0,0,Florida Atlantic-UBSS-Other-Total
Florida Atlantic,NYSE,Other,2014Q2,,UBSS,0.0,0,Florida Atlantic-UBSS-NYSE-Other
Florida Atlantic,Other,Total,2014Q3,,SGMA,0.0,0,Florida Atlantic-SGMA-Other-Total
Cambria Capital,NYSE,Market,2014Q3,,UBSS,0.0,1,Cambria Capital-UBSS-NYSE-Market
Credit Suisse,Other,Market,2014Q3,,SGMA,0.0,1,Credit Suisse-SGMA-Other-Market
Insigneo Securities,Other,Total,2014Q3,,UBSS,0.0,0,Insigneo Securities-UBSS-Other-Total
Florida Atlantic,Other,Other,2014Q3,,SGMA,0.0,0,Florida Atlantic-SGMA-Other-Other
BTIG,Other,Other,2014Q3,,FBCO,0.0,1,BTIG-FBCO-Other-Other
Euro Pacific Capital,NYSE,Market,2014Q3,,UBSS,0.0,0,Euro Pacific Capital-UBSS-NYSE-Market
Cambria Capital,NYSE,Limit,2014Q3,,UBSS,0.0,1,Cambria Capital-UBSS-NYSE-Limit
Insigneo Securities,Other,Market,2014Q3,,UBSS,0.0,0,Insigneo Securities-UBSS-Other-Market
Euro Pacific Capital,NYSE,Other,2014Q3,,UBSS,0.0,0,Euro Pacific Capital-UBSS-NYSE-Other
Edward Jones,NYSE,Market,2014Q3,,FBCO,0.0,0,Edward Jones-FBCO-NYSE-Market
Florida Atlantic,NASDAQ,Market,2014Q3,,SGMA,0.0,0,Florida Atlantic-SGMA-NASDAQ-Market
Insigneo Securities,NASDAQ,Market,2014Q3,,CDRG,0.0,0,Insigneo Securities-CDRG-NASDAQ-Market
Florida Atlantic,NASDAQ,Total,2014Q3,,SGMA,0.0,0,Florida Atlantic-SGMA-NASDAQ-Total
Euro Pacific Capital,NASDAQ,Total,2014Q3,,SGMA,0.0,0,Euro Pacific Capital-SGMA-NASDAQ-Total
BTIG,Other,Market,2014Q3,,FBCO,0.0,1,BTIG-FBCO-Other-Market
Euro Pacific Capital,NASDAQ,Market,2014Q3,,SGMA,0.0,0,Euro Pacific Capital-SGMA-NASDAQ-Market
Florida Atlantic,Other,Market,2014Q3,,UBSS,0.0,0,Florida Atlantic-UBSS-Other-Market
Florida Atlantic,NASDAQ,Other,2014Q3,,SGMA,0.0,0,Florida Atlantic-SGMA-NASDAQ-Other
Insigneo Securities,NASDAQ,Total,2014Q3,,CDRG,0.0,0,Insigneo Securities-CDRG-NASDAQ-Total
BTIG,NYSE,Market,2014Q3,,FBCO,0.0,1,BTIG-FBCO-NYSE-Market
Euro Pacific Capital,NYSE,Limit,2014Q3,,UBSS,0.0,0,Euro Pacific Capital-UBSS-NYSE-Limit
Euro Pacific Capital,NASDAQ,Other,2014Q3,,SGMA,0.0,0,Euro Pacific Capital-SGMA-NASDAQ-Other
Insigneo Securities,NASDAQ,Limit,2014Q3,,CDRG,0.0,0,Insigneo Securities-CDRG-NASDAQ-Limit
Credit Suisse,Other,Other,2014Q3,,SGMA,0.0,1,Credit Suisse-SGMA-Other-Other
Insigneo Securities,Other,Limit,2014Q3,,UBSS,0.0,0,Insigneo Securities-UBSS-Other-Limit
Insigneo Securities,Other,Other,2014Q3,,UBSS,0.0,0,Insigneo Securities-UBSS-Other-Other
Credit Suisse,Other,Limit,2014Q3,,SGMA,0.0,1,Credit Suisse-SGMA-Other-Limit
Florida Atlantic,Other,Market,2014Q3,,SGMA,0.0,0,Florida Atlantic-SGMA-Other-Market
Cambria Capital,NYSE,Other,2014Q3,,UBSS,0.0,1,Cambria Capital-UBSS-NYSE-Other
Florida Atlantic,Other,Limit,2014Q3,,UBSS,0.0,0,Florida Atlantic-UBSS-Other-Limit
Florida Atlantic,Other,Other,2014Q3,,UBSS,0.0,0,Florida Atlantic-UBSS-Other-Other
Florida Atlantic,NASDAQ,Limit,2014Q3,,SGMA,0.0,0,Florida Atlantic-SGMA-NASDAQ-Limit
BTIG,NYSE,Other,2014Q3,,FBCO,0.0,1,BTIG-FBCO-NYSE-Other
BTIG,NYSE,Limit,2014Q3,,FBCO,0.0,1,BTIG-FBCO-NYSE-Limit
Edward Jones,NYSE,Total,2014Q3,,FBCO,0.0,0,Edward Jones-FBCO-NYSE-Total
Credit Suisse,Other,Total,2014Q3,,SGMA,0.0,1,Credit Suisse-SGMA-Other-Total
BTIG,NYSE,Total,2014Q3,,FBCO,0.0,1,BTIG-FBCO-NYSE-Total
Cambria Capital,NYSE,Total,2014Q3,,UBSS,0.0,1,Cambria Capital-UBSS-NYSE-Total
Florida Atlantic,Other,Limit,2014Q3,,SGMA,0.0,0,Florida Atlantic-SGMA-Other-Limit
Edward Jones,NYSE,Limit,2014Q3,,FBCO,0.0,0,Edward Jones-FBCO-NYSE-Limit
Edward Jones,NYSE,Other,2014Q3,,FBCO,0.0,0,Edward Jones-FBCO-NYSE-Other
Insigneo Securities,NASDAQ,Other,2014Q3,,CDRG,0.0,0,Insigneo Securities-CDRG-NASDAQ-Other
Euro Pacific Capital,NASDAQ,Limit,2014Q3,,SGMA,0.0,0,Euro Pacific Capital-SGMA-NASDAQ-Limit
BTIG,Other,Total,2014Q3,,FBCO,0.0,1,BTIG-FBCO-Other-Total
BTIG,Other,Limit,2014Q3,,FBCO,0.0,1,BTIG-FBCO-Other-Limit
Euro Pacific Capital,NYSE,Total,2014Q3,,UBSS,0.0,0,Euro Pacific Capital-UBSS-NYSE-Total
Florida Atlantic,Other,Total,2014Q3,,UBSS,0.0,0,Florida Atlantic-UBSS-Other-Total
Credit Suisse,Other,Market,2014Q4,,SGMA,0.0,1,Credit Suisse-SGMA-Other-Market
Insigneo Securities,Other,Total,2014Q4,,UBSS,0.0,0,Insigneo Securities-UBSS-Other-Total
Insigneo Securities,Other,Market,2014Q4,,UBSS,0.0,0,Insigneo Securities-UBSS-Other-Market
Euro Pacific Capital,NYSE,Total,2014Q4,,SGMA,0.0,0,Euro Pacific Capital-SGMA-NYSE-Total
Florida Atlantic,NASDAQ,Market,2014Q4,,SGMA,0.0,0,Florida Atlantic-SGMA-NASDAQ-Market
Florida Atlantic,NASDAQ,Total,2014Q4,,SGMA,0.0,0,Florida Atlantic-SGMA-NASDAQ-Total
Euro Pacific Capital,NASDAQ,Total,2014Q4,,SGMA,0.0,0,Euro Pacific Capital-SGMA-NASDAQ-Total
Euro Pacific Capital,Other,Other,2014Q4,,SGMA,0.0,0,Euro Pacific Capital-SGMA-Other-Other
Euro Pacific Capital,NASDAQ,Market,2014Q4,,SGMA,0.0,0,Euro Pacific Capital-SGMA-NASDAQ-Market
Florida Atlantic,NASDAQ,Other,2014Q4,,SGMA,0.0,0,Florida Atlantic-SGMA-NASDAQ-Other
Euro Pacific Capital,NYSE,Market,2014Q4,,SGMA,0.0,0,Euro Pacific Capital-SGMA-NYSE-Market
Euro Pacific Capital,Other,Total,2014Q4,,SGMA,0.0,0,Euro Pacific Capital-SGMA-Other-Total
Euro Pacific Capital,NASDAQ,Other,2014Q4,,SGMA,0.0,0,Euro Pacific Capital-SGMA-NASDAQ-Other
Credit Suisse,Other,Other,2014Q4,,SGMA,0.0,1,Credit Suisse-SGMA-Other-Other
Euro Pacific Capital,Other,Limit,2014Q4,,SGMA,0.0,0,Euro Pacific Capital-SGMA-Other-Limit
Insigneo Securities,Other,Limit,2014Q4,,UBSS,0.0,0,Insigneo Securities-UBSS-Other-Limit
Euro Pacific Capital,NYSE,Other,2014Q4,,SGMA,0.0,0,Euro Pacific Capital-SGMA-NYSE-Other
Insigneo Securities,Other,Other,2014Q4,,UBSS,0.0,0,Insigneo Securities-UBSS-Other-Other
Credit Suisse,Other,Limit,2014Q4,,SGMA,0.0,1,Credit Suisse-SGMA-Other-Limit
Euro Pacific Capital,Other,Market,2014Q4,,SGMA,0.0,0,Euro Pacific Capital-SGMA-Other-Market
Euro Pacific Capital,NYSE,Limit,2014Q4,,SGMA,0.0,0,Euro Pacific Capital-SGMA-NYSE-Limit
Credit Suisse,Other,Total,2014Q4,,SGMA,0.0,1,Credit Suisse-SGMA-Other-Total
Euro Pacific Capital,NASDAQ,Limit,2014Q4,,SGMA,0.0,0,Euro Pacific Capital-SGMA-NASDAQ-Limit
Florida Atlantic,NASDAQ,Limit,2014Q4,,SGMA,0.0,0,Florida Atlantic-SGMA-NASDAQ-Limit
Deutsche,NASDAQ,Other,2015Q1,,UBSS,0.0,1,Deutsche-UBSS-NASDAQ-Other
AXA,NASDAQ,Total,2015Q1,,FBCO,0.0,0,AXA-FBCO-NASDAQ-Total
Deutsche,Other,Limit,2015Q1,,FBCO,0.0,1,Deutsche-FBCO-Other-Limit
Deutsche,Other,Limit,2015Q1,,CDRG,0.0,1,Deutsche-CDRG-Other-Limit
Deutsche,NASDAQ,Market,2015Q1,,FBCO,0.0,1,Deutsche-FBCO-NASDAQ-Market
Deutsche,NASDAQ,Other,2015Q1,,CDRG,0.0,1,Deutsche-CDRG-NASDAQ-Other
Wells Fargo,NASDAQ,Total,2015Q1,,UBSS,0.0,1,Wells Fargo-UBSS-NASDAQ-Total
Deutsche,Other,Market,2015Q1,,FBCO,0.0,1,Deutsche-FBCO-Other-Market
LPL,NASDAQ,Limit,2015Q1,,FBCO,0.0,0,LPL-FBCO-NASDAQ-Limit
Edward Jones,NYSE,Market,2015Q1,,FBCO,0.0,0,Edward Jones-FBCO-NYSE-Market
Deutsche,NASDAQ,Other,2015Q1,,FBCO,0.0,1,Deutsche-FBCO-NASDAQ-Other
Euro Pacific Capital,NYSE,Total,2015Q1,,SGMA,0.0,0,Euro Pacific Capital-SGMA-NYSE-Total
Deutsche,Other,Total,2015Q1,,FBCO,0.0,1,Deutsche-FBCO-Other-Total
Deutsche,NYSE,Other,2015Q1,,CDRG,0.0,1,Deutsche-CDRG-NYSE-Other
AXA,NASDAQ,Market,2015Q1,,FBCO,0.0,0,AXA-FBCO-NASDAQ-Market
Deutsche,NYSE,Total,2015Q1,,UBSS,0.0,1,Deutsche-UBSS-NYSE-Total
Deutsche,Other,Other,2015Q1,,FBCO,0.0,1,Deutsche-FBCO-Other-Other
AXA,NYSE,Limit,2015Q1,,FBCO,0.0,0,AXA-FBCO-NYSE-Limit
Insigneo Securities,NASDAQ,Market,2015Q1,,CDRG,0.0,0,Insigneo Securities-CDRG-NASDAQ-Market
LPL,NYSE,Limit,2015Q1,,FBCO,0.0,0,LPL-FBCO-NYSE-Limit
Euro Pacific Capital,Other,Other,2015Q1,,SGMA,0.0,0,Euro Pacific Capital-SGMA-Other-Other
Wells Fargo,NASDAQ,Market,2015Q1,,UBSS,0.0,1,Wells Fargo-UBSS-NASDAQ-Market
AXA,NYSE,Total,2015Q1,,FBCO,0.0,0,AXA-FBCO-NYSE-Total
LPL,NYSE,Market,2015Q1,,FBCO,0.0,0,LPL-FBCO-NYSE-Market
LPL,NASDAQ,Market,2015Q1,,FBCO,0.0,0,LPL-FBCO-NASDAQ-Market
Deutsche,Other,Other,2015Q1,,CDRG,0.0,1,Deutsche-CDRG-Other-Other
Deutsche,NYSE,Limit,2015Q1,,UBSS,0.0,1,Deutsche-UBSS-NYSE-Limit
Deutsche,NYSE,Market,2015Q1,,CDRG,0.0,1,Deutsche-CDRG-NYSE-Market
AXA,NYSE,Other,2015Q1,,FBCO,0.0,0,AXA-FBCO-NYSE-Other
Insigneo Securities,NASDAQ,Total,2015Q1,,CDRG,0.0,0,Insigneo Securities-CDRG-NASDAQ-Total
Euro Pacific Capital,NYSE,Market,2015Q1,,SGMA,0.0,0,Euro Pacific Capital-SGMA-NYSE-Market
Deutsche,NASDAQ,Limit,2015Q1,,FBCO,0.0,1,Deutsche-FBCO-NASDAQ-Limit
Deutsche,Other,Market,2015Q1,,CDRG,0.0,1,Deutsche-CDRG-Other-Market
AXA,NASDAQ,Other,2015Q1,,FBCO,0.0,0,AXA-FBCO-NASDAQ-Other
Euro Pacific Capital,Other,Total,2015Q1,,SGMA,0.0,0,Euro Pacific Capital-SGMA-Other-Total
AXA,NASDAQ,Limit,2015Q1,,FBCO,0.0,0,AXA-FBCO-NASDAQ-Limit
LPL,NYSE,Total,2015Q1,,FBCO,0.0,0,LPL-FBCO-NYSE-Total
LPL,NASDAQ,Total,2015Q1,,FBCO,0.0,0,LPL-FBCO-NASDAQ-Total
Euro Pacific Capital,Other,Limit,2015Q1,,SGMA,0.0,0,Euro Pacific Capital-SGMA-Other-Limit
Deutsche,NYSE,Market,2015Q1,,FBCO,0.0,1,Deutsche-FBCO-NYSE-Market
Insigneo Securities,NASDAQ,Limit,2015Q1,,CDRG,0.0,0,Insigneo Securities-CDRG-NASDAQ-Limit
Deutsche,NASDAQ,Limit,2015Q1,,CDRG,0.0,1,Deutsche-CDRG-NASDAQ-Limit
Deutsche,NASDAQ,Market,2015Q1,,UBSS,0.0,1,Deutsche-UBSS-NASDAQ-Market
Euro Pacific Capital,NYSE,Other,2015Q1,,SGMA,0.0,0,Euro Pacific Capital-SGMA-NYSE-Other
Wells Fargo,NASDAQ,Limit,2015Q1,,UBSS,0.0,1,Wells Fargo-UBSS-NASDAQ-Limit
Wells Fargo,NASDAQ,Other,2015Q1,,UBSS,0.0,1,Wells Fargo-UBSS-NASDAQ-Other
LPL,NASDAQ,Other,2015Q1,,FBCO,0.0,0,LPL-FBCO-NASDAQ-Other
Wells Fargo,NYSE,Limit,2015Q1,,UBSS,0.0,1,Wells Fargo-UBSS-NYSE-Limit
Wells Fargo,NYSE,Total,2015Q1,,UBSS,0.0,1,Wells Fargo-UBSS-NYSE-Total
